mountain_id,route_name,route_time,route_difficulty,start_point,ferata,height_diff,gear_summer,gear_winter
258,Remšendol - Šober / Monte Sciober Grande (pot 518),3 h,delno zahtevna označena pot,Remšendol (880 m),,965,čelada,"čelada, cepin, dereze"
258,Mangartska planina - Šober / Monte Sciober Grande (čez Stože),2 h 20 min,lahka označena pot,Mangartska planina (1295 m),,550,čelada,"čelada, cepin, dereze"
258,Mangartska planina - Šober / Monte Sciober Grande (čez Dren),2 h 35 min,lahka neoznačena steza,Mangartska planina (1295 m),,550,čelada,"čelada, cepin, dereze"
259,Planina Kuk - Žabiški Kuk (čez planino Razor),3 h,lahka neoznačena steza,Planina Kuk (1150 m),,694,,"cepin, dereze"
259,Planina Kuk - Žabiški Kuk (pot mimo Gradiča (stara vojaška pot)),2 h 20 min,delno zahtevna označena pot,Planina Kuk (1150 m),,694,,"cepin, dereze"
259,Tolminske Ravne - Žabiški Kuk (strma pot),3 h 15 min,"zahtevna označena pot, lahka neoznačena steza",Tolminske Ravne (924 m),,920,,"cepin, dereze"
259,Tolminske Ravne - Žabiški Kuk (po mulatjeri),3 h 45 min,lahka neoznačena steza,Tolminske Ravne (924 m),,920,,"cepin, dereze"
259,Kneške Ravne (Prošček) - Žabiški Kuk (pot mimo Gradiča (stara vojaška pot)),4 h 50 min,"lahka neoznačena steza, delno zahtevna označena pot",Kneške Ravne (Prošček) (754 m),,1090,čelada,"čelada, cepin, dereze"
259,Kneške Ravne - Žabiški Kuk (pot mimo Gradiča (stara vojaška pot)),4 h 5 min,"lahka neoznačena steza, delno zahtevna označena pot",Kneške Ravne (720 m),,1124,čelada,"čelada, cepin, dereze"
260,Ravne - Črna prst (mimo Orožnove koče),3 h 5 min,lahka označena pot,Ravne (735 m),,1109,,"cepin, dereze"
260,Kal - Črna prst,2 h 30 min,lahka označena pot,Kal (817 m),,1027,,"cepin, dereze"
260,Pod Luknjo - Črna prst,2 h 30 min,lahka označena pot,Pod Luknjo (950 m),,894,,"cepin, dereze"
260,Podbrdo - Črna prst,3 h 15 min,lahka označena pot,Podbrdo (508 m),,1336,,"cepin, dereze"
260,Bohinjska Bistrica - Črna prst (mimo Orožnove koče),3 h 40 min,lahka označena pot,Bohinjska Bistrica (530 m),,1314,,"cepin, dereze"
260,Kocenpohar - Črna prst,2 h 45 min,lahka označena pot,Kocenpohar (785 m),,1059,,"cepin, dereze"
260,Ravne - Črna prst (čez planino za Črno goro),3 h 25 min,lahka označena pot,Ravne (735 m),,1109,čelada,"čelada, cepin, dereze"
260,Vrh Bače - Črna prst,3 h 10 min,lahka označena pot,Vrh Bače (1273 m),,571,čelada,"čelada, cepin, dereze"
260,Bohinjsko sedlo - Črna prst,5 h,lahka označena pot,Bohinjsko sedlo (1277 m),,567,čelada,"čelada, cepin, dereze"
260,Petrovo Brdo - Črna prst,4 h 40 min,lahka označena pot,Petrovo Brdo (803 m),,1041,čelada,"čelada, cepin, dereze"
260,Polje - Črna prst,3 h 45 min,lahka označena pot,Polje (523 m),,1321,,"cepin, dereze"
260,Kuk - Črna prst,3 h 30 min,lahka neoznačena steza,Kuk (430 m),,1414,,"cepin, dereze"
260,Polje - Črna prst (mimo Orožnove koče),4 h,lahka označena pot,Polje (523 m),,1321,,"cepin, dereze"
260,Podbrdo - Črna prst (čez Vrh Bače),5 h 25 min,lahka označena pot,Podbrdo (515 m),,1329,čelada,"čelada, cepin, dereze"
260,Bohinjska Bistrica - Črna prst (čez planino za Črno goro),4 h,lahka označena pot,Bohinjska Bistrica (530 m),,1314,čelada,"čelada, cepin, dereze"
261,Pod Luknjo - Četrt,3 h,"delno zahtevna označena pot, lahko brezpotje",Pod Luknjo (950 m),,882,,"cepin, dereze"
261,Polje - Četrt,4 h 15 min,"delno zahtevna označena pot, lahko brezpotje",Polje (523 m),,1309,,"cepin, dereze"
261,Ravne - Četrt (čez Črno prst),3 h 55 min,"delno zahtevna označena pot, lahko brezpotje",Ravne (735 m),,1097,,"cepin, dereze"
261,Podbrdo - Četrt (čez Črno prst),4 h 5 min,delno zahtevna označena pot,Podbrdo (508 m),,1324,,"cepin, dereze"
262,Planina Blato - Jezero v Ledvicah (čez Štapce),4 h 15 min,delno zahtevna označena pot,Planina Blato (1147 m),,684,,"cepin, dereze"
262,Koča pri Savici - Jezero v Ledvicah,4 h,zahtevna označena pot,Koča pri Savici (653 m),,1178,čelada,"čelada, cepin, dereze"
262,Planina Blato - Jezero v Ledvicah (čez Prode),4 h 15 min,lahka označena pot,Planina Blato (1147 m),,684,,"cepin, dereze"
263,Planina Blato - Kovačičeva glava (snežni pristop),2 h 30 min,lahko brezpotje,Planina Blato (1147 m),,680,,"cepin, dereze"
264,Planina Blato - Visoka glava,2 h 30 min,lahko brezpotje,Planina Blato (1147 m),,675,,"cepin, dereze"
265,Konec ceste na Pokljuki - Vodnikov dom na Velem polju,3 h,lahka označena pot,Konec ceste na Pokljuki (1340 m),,477,čelada,"čelada, cepin, dereze"
265,Rudno polje - Vodnikov dom na Velem polju,3 h 20 min,lahka označena pot,Rudno polje (1347 m),,470,čelada,"čelada, cepin, dereze"
265,Dolina Krma - Vodnikov dom na Velem polju,3 h 30 min,lahka označena pot,Dolina Krma (944 m),,873,čelada,"čelada, cepin, dereze"
265,Stara Fužina - Vodnikov dom na Velem polju,4 h 45 min,lahka označena pot,Stara Fužina (600 m),,1217,,"cepin, dereze"
265,Uskovnica (Razpotje) - Vodnikov dom na Velem polju (čez planino Spodnji Tosc),3 h 30 min,zahtevna označena pot,Uskovnica (Razpotje) (1215 m),,602,čelada,"čelada, cepin, dereze"
265,Planina Blato - Vodnikov dom na Velem polju (čez Grintovico),3 h 45 min,lahka neoznačena steza,Planina Blato (1147 m),,670,,"cepin, dereze"
265,Uskovnica (Lom) - Vodnikov dom na Velem polju (čez planino Spodnji Tosc),3 h 35 min,zahtevna označena pot,Uskovnica (Lom) (1076 m),,741,čelada,"čelada, cepin, dereze"
265,Srednja vas - Vodnikov dom na Velem polju (Za Ribnico in čez planino Spodnji Tosc),5 h,zahtevna označena pot,Srednja vas (583 m),,1234,čelada,"čelada, cepin, dereze"
266,Gozdec - Stara koča na Kaninu,2 h 10 min,lahka označena pot,Gozdec (1075 m),,739,čelada,"čelada, cepin, dereze"
267,Gozd Martuljek - Pri treh macesnih,3 h 40 min,zelo zahtevna neoznačena steza,Gozd Martuljek (750 m),,1060,čelada,"čelada, cepin, dereze"
268,Planina Blato - Vrtec (čez planino Dedno polje),3 h,lahko brezpotje,Planina Blato (1147 m),,662,,"cepin, dereze"
269,Planina Kuhinja - Jezero v Lužnici,3 h,lahka označena pot,Planina Kuhinja (991 m),,810,,"cepin, dereze"
269,Krn - Jezero v Lužnici (čez planino Sleme),3 h 40 min,lahka označena pot,Krn (900 m),,901,,
269,Planina Polog - Jezero v Lužnici,4 h 45 min,lahka označena pot,Planina Polog (457 m),,1344,,"cepin, dereze"
270,Ski hotel Vogel - Visoki Orlov rob,1 h 15 min,lahka označena pot,Ski hotel Vogel (1540 m),,260,,
270,Ukanc - Visoki Orlov rob (skozi Žagarjev graben),3 h 45 min,lahka označena pot,Ukanc (570 m),,1230,,"cepin, dereze"
271,Bele vode - Škraplja,2 h 30 min,delno zahtevna označena pot,Bele vode (989 m),,805,,"cepin, dereze"
272,Rudno polje - Plesišče,1 h 15 min,"lahka označena pot, lahka neoznačena steza",Rudno polje (1347 m),,443,,
273,Koča na Gozdu - Kumlehova glava,2 h,zahtevna neoznačena steza,Koča na Gozdu (1226 m),,562,,"cepin, dereze"
273,2. serpentina vršiške ceste - Kumlehova glava (Za Kumlehom),2 h 45 min,zahtevna neoznačena steza,2. serpentina vršiške ceste (930 m),,858,,"cepin, dereze"
274,Kal - Rušni vrh,2 h 20 min,lahka neoznačena steza,Kal (817 m),,969,,"cepin, dereze"
274,Podbrdo - Rušni vrh,3 h 5 min,lahka neoznačena steza,Podbrdo (508 m),,1278,,"cepin, dereze"
274,Kuk - Rušni vrh,3 h 20 min,lahka neoznačena steza,Kuk (430 m),,1356,,"cepin, dereze"
274,Bohinjsko sedlo - Rušni vrh,4 h 50 min,lahka neoznačena steza,Bohinjsko sedlo (1277 m),,509,čelada,"čelada, cepin, dereze"
274,Petrovo Brdo - Rušni vrh,4 h 30 min,lahka neoznačena steza,Petrovo Brdo (803 m),,983,čelada,"čelada, cepin, dereze"
274,Vrh Bače - Rušni vrh,3 h,lahka neoznačena steza,Vrh Bače (1273 m),,513,čelada,"čelada, cepin, dereze"
274,Podbrdo - Rušni vrh (čez Vrh Bače),4 h 30 min,lahka neoznačena steza,Podbrdo (515 m),,1271,čelada,"čelada, cepin, dereze"
274,Ravne - Rušni vrh (mimo Orožnove koče),2 h 55 min,"lahka označena pot, lahka neoznačena steza",Ravne (730 m),,1056,,"cepin, dereze"
274,Ravne - Rušni vrh (čez planino za Črno goro),3 h 15 min,"lahka označena pot, lahka neoznačena steza",Ravne (730 m),,1056,,"cepin, dereze"
274,Bohinjska Bistrica - Rušni vrh (čez planino za Črno goro),3 h 50 min,lahka neoznačena steza,Bohinjska Bistrica (530 m),,1256,čelada,"čelada, cepin, dereze"
275,Planina Blato - Stadorski Orliči (čez planino Dedno polje),3 h,zahtevno brezpotje,Planina Blato (1147 m),,635,,"cepin, dereze"
276,Dolina Kot - Rušnata Mlinarica,3 h,zahtevna neoznačena steza,Dolina Kot (950 m),,827,čelada,"čelada, cepin, dereze"
276,Kosmačev preval - Rušnata Mlinarica,5 h 15 min,zahtevna neoznačena steza,Kosmačev preval (847 m),,930,čelada,"čelada, cepin, dereze"
277,Drežniške Ravne - Krasji vrh (mimo snežne jame),3 h,lahka označena pot,Drežniške Ravne (820 m),,953,,"cepin, dereze"
277,Planina Zapleč - Krasji vrh (mimo kolujev),2 h,lahka označena pot,Planina Zapleč (1201 m),,572,,"cepin, dereze"
277,Planina Zapleč - Krasji vrh (mimo snežne jame),2 h,lahka označena pot,Planina Zapleč (1201 m),,572,,"cepin, dereze"
278,Planina Blato - Rigeljc (čez planino Dedno polje),3 h,lahko brezpotje,Planina Blato (1147 m),,621,,"cepin, dereze"
279,Magozd - Veliki vrh (Polovnik) (Štefkina pot),5 h 30 min,delno zahtevna neoznačena pot,Magozd (450 m),,1318,čelada,"čelada, cepin, dereze"
280,Zavrzelno - Čukla,3 h,lahka označena pot,Zavrzelno (700 m),,1067,,"cepin, dereze"
281,Žabnice / Camporosso in Valcanale - Svete Višarje / Monte Lussari,2 h 30 min,lahka označena pot,Žabnice / Camporosso in Valcanale (858 m),,908,,
281,Zajzera - Svete Višarje / Monte Lussari (po cesti),3 h,lahka označena pot,Zajzera (897 m),,869,,"cepin, dereze"
281,Ovčja vas/Valbruna - Svete Višarje / Monte Lussari,2 h 30 min,lahka označena pot,Ovčja vas/Valbruna (807 m),,959,,"cepin, dereze"
281,Trbiž / Tarviso - Svete Višarje / Monte Lussari (po servisni cesti),3 h 25 min,lahka neoznačena steza,Trbiž / Tarviso (835 m),,931,,"cepin, dereze"
282,Gozd Martuljek - Kurji vrh,3 h,delno zahtevna neoznačena pot,Gozd Martuljek (750 m),,1012,,"cepin, dereze"
282,Jasna - Kurji vrh,3 h,delno zahtevna neoznačena pot,Jasna (830 m),,932,,"cepin, dereze"
283,Konec ceste na Vogar - Pršivec (direktna pot),1 h 30 min,lahka označena pot,Konec ceste na Vogar (1350 m),,411,,"cepin, dereze"
283,Planina Blato - Pršivec,2 h 30 min,lahka označena pot,Planina Blato (1147 m),,614,,"cepin, dereze"
283,Stara Fužina - Pršivec (direktna pot),3 h 45 min,lahka označena pot,Stara Fužina (600 m),,1161,,"cepin, dereze"
283,Konec ceste na Vogar - Pršivec (čez planino Viševnik),2 h 20 min,lahka označena pot,Konec ceste na Vogar (1350 m),,411,,"cepin, dereze"
283,Koča pri Savici - Pršivec,3 h 45 min,zahtevna označena pot,Koča pri Savici (653 m),,1108,čelada,"čelada, cepin, dereze"
283,Planina Blato - Pršivec,2 h 30 min,lahka označena pot,Planina Blato (1147 m),,614,,"cepin, dereze"
283,Ukanc - Pršivec (Ferata Ožarjeni kamen),5 h,izjemno zahtevna označena pot,Ukanc (531 m),D/E,1230,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
284,NC Planica - Glave (ob skakalnici),2 h 30 min,lahka neoznačena steza,NC Planica (931 m),,829,,"cepin, dereze"
284,Rateče (Ledine) - Glave,2 h 50 min,lahka neoznačena steza,Rateče (Ledine) (853 m),,907,,"cepin, dereze"
285,Aljažev dom v Vratih - Luknja,2 h 30 min,lahka označena pot,Aljažev dom v Vratih (1015 m),,743,čelada,"čelada, cepin, dereze"
285,Zadnjica - Luknja,3 h 15 min,lahka označena pot,Zadnjica (650 m),,1108,,"cepin, dereze"
286,Vršič - Sovna glava,30 min,lahka označena pot,Vršič (1611 m),,139,,
286,Tonkina koča na Vršiču - Sovna glava (po stari cesti),1 h 10 min,lahka označena pot,Tonkina koča na Vršiču (1380 m),,370,,"cepin, dereze"
286,Koča pri izviru Soče - Sovna glava,2 h 40 min,lahka označena pot,Koča pri izviru Soče (886 m),,864,,"cepin, dereze"
286,Erjavčeva koča na Vršiču - Sovna glava (po stari cesti),50 min,lahka označena pot,Erjavčeva koča na Vršiču (1525 m),,225,,"cepin, dereze"
286,Erjavčeva koča na Vršiču - Sovna glava (po pešpoti),45 min,lahka označena pot,Erjavčeva koča na Vršiču (1525 m),,225,,"cepin, dereze"
287,Ski hotel Vogel - Zavitar,1 h,lahka neoznačena steza,Ski hotel Vogel (1540 m),,210,,"cepin, dereze"
287,Javorje - Zavitar (čez Kratki plaz),2 h,lahko brezpotje,Javorje (1050 m),,700,,"cepin, dereze"
288,Kranjska Gora - Visoka peč (mimo Bedančevega doma),3 h 25 min,lahka neoznačena steza,Kranjska Gora (810 m),,939,,"cepin, dereze"
288,Jasna - Visoka peč (mimo Mojčinega doma),3 h 30 min,lahka neoznačena steza,Jasna (827 m),,922,,"cepin, dereze"
288,Dom Planica - Visoka peč (lovska pot),2 h 45 min,delno zahtevna neoznačena pot,Dom Planica (931 m),,818,,"cepin, dereze"
288,Zelenci - Visoka peč,3 h,"lahko brezpotje, lahka neoznačena steza",Zelenci (834 m),,915,,"cepin, dereze"
289,Jasna - Ciprnik (mimo Mojčinega doma),3 h,lahka označena pot,Jasna (827 m),,918,,"cepin, dereze"
289,Dom Planica - Ciprnik (lovska pot),2 h 15 min,"delno zahtevna neoznačena pot, lahka označena pot",Dom Planica (931 m),,814,,"cepin, dereze"
289,Kranjska Gora - Ciprnik (mimo Bedančevega doma),2 h 55 min,lahka označena pot,Kranjska Gora (810 m),,935,,"cepin, dereze"
289,Zelenci - Ciprnik,2 h 30 min,lahko brezpotje,Zelenci (834 m),,911,,"cepin, dereze"
290,Vršič - Vršič vrh,30 min,lahka označena pot,Vršič (1611 m),,126,,
290,Koča na Gozdu - Vršič vrh (po stari cesti),1 h 30 min,lahka neoznačena steza,Koča na Gozdu (1226 m),,511,,"cepin, dereze"
290,Tonkina koča na Vršiču - Vršič vrh,1 h,lahka označena pot,Tonkina koča na Vršiču (1380 m),,357,,"cepin, dereze"
290,Koča pri izviru Soče - Vršič vrh,2 h 40 min,lahka označena pot,Koča pri izviru Soče (886 m),,851,,"cepin, dereze"
291,Učja - Skutnik /Monte Guarda,3 h 45 min,lahka označena pot,Učja (655 m),,1066,,"cepin, dereze"
292,Planina Blato - Planina Jezerce,2 h,lahka neoznačena steza,Planina Blato (1147 m),,573,,"cepin, dereze"
292,Stara Fužina - Planina Jezerce,3 h 45 min,lahka označena pot,Stara Fužina (600 m),,1120,,"cepin, dereze"
293,Dolina Krma - Planina Zgornja Krma,2 h 30 min,lahka označena pot,Dolina Krma (944 m),,776,,"cepin, dereze"
294,Scuglielârs - Veliki Karman / Monte Chiampon (CAI 713),3 h 30 min,zahtevna označena pot,Scuglielârs (571 m),,1142,,
294,Rivoli bianchi - Veliki Karman / Monte Chiampon (CAI 708 - 713),5 h,delno zahtevna označena pot,Rivoli bianchi (235 m),,1478,,
294,Strada di Foredor - Veliki Karman / Monte Chiampon (713),2 h 10 min,delno zahtevna označena pot,Strada di Foredor (968 m),,745,čelada,
295,Gozd Martuljek - Rutarski Vršič,3 h,"zahtevna označena pot, lahka neoznačena steza",Gozd Martuljek (750 m),,949,čelada,"čelada, komplet za samovarovanje, cepin, dereze"
295,Lengar - Rutarski Vršič,3 h,"delno zahtevna neoznačena pot, lahko brezpotje",Lengar (699 m),,1000,,"cepin, dereze"
296,Vodel - Gradovec,1 h 55 min,lahka neoznačena steza,Vodel (1086 m),,606,,"cepin, dereze"
296,Pod Debelo glavo - Gradovec,1 h 35 min,lahka neoznačena steza,Pod Debelo glavo (1200 m),,492,,"cepin, dereze"
296,Pod Debelo glavo - Gradovec (mimo lovske koče),1 h 50 min,lahka neoznačena steza,Pod Debelo glavo (1220 m),,472,,"cepin, dereze"
296,Javorje - Gradovec (pot čez Glin),3 h 10 min,lahka neoznačena steza,Javorje (1050 m),,642,,"cepin, dereze"
297,Vršič - Poštarski dom na Vršiču,20 min,lahka označena pot,Vršič (1611 m),,77,,
297,Koča na Gozdu - Poštarski dom na Vršiču (po stari cesti),1 h 20 min,lahka neoznačena steza,Koča na Gozdu (1226 m),,462,,"cepin, dereze"
297,Koča pri izviru Soče - Poštarski dom na Vršiču,2 h 30 min,lahka označena pot,Koča pri izviru Soče (886 m),,802,,"cepin, dereze"
297,Erjavčeva koča na Vršiču - Poštarski dom na Vršiču (po stari cesti),30 min,lahka označena pot,Erjavčeva koča na Vršiču (1525 m),,163,,"cepin, dereze"
297,Tonkina koča na Vršiču - Poštarski dom na Vršiču (po stari cesti),50 min,lahka označena pot,Tonkina koča na Vršiču (1380 m),,308,,"cepin, dereze"
297,Erjavčeva koča na Vršiču - Poštarski dom na Vršiču (po pešpoti),35 min,lahka označena pot,Erjavčeva koča na Vršiču (1525 m),,163,,"cepin, dereze"
298,Planina Blato - Koča pri Triglavskih jezerih (čez Prode),3 h 15 min,lahka označena pot,Planina Blato (1147 m),,538,,"cepin, dereze"
298,Koča pri Savici - Koča pri Triglavskih jezerih (čez Komarčo),3 h,zahtevna označena pot,Koča pri Savici (653 m),,1032,čelada,"čelada, cepin, dereze"
298,Planina Blato - Koča pri Triglavskih jezerih (čez Štapce),3 h 15 min,delno zahtevna označena pot,Planina Blato (1147 m),,538,čelada,"čelada, cepin, dereze"
298,Koča pri Savici - Koča pri Triglavskih jezerih (čez Komno),5 h,lahka označena pot,Koča pri Savici (653 m),,1032,,
298,Konec ceste na Vogar - Koča pri Triglavskih jezerih (čez Prode),3 h 20 min,lahka označena pot,Konec ceste na Vogar (1350 m),,335,,"cepin, dereze"
298,Stara Fužina - Koča pri Triglavskih jezerih (čez Vogar in Štapce),5 h,delno zahtevna označena pot,Stara Fužina (600 m),,1085,,"cepin, dereze"
298,Konec ceste na Vogar - Koča pri Triglavskih jezerih (čez Štapce),3 h 20 min,delno zahtevna označena pot,Konec ceste na Vogar (1350 m),,335,,"cepin, dereze"
298,Pod Zjabci - Koča pri Triglavskih jezerih,5 h 45 min,lahka označena pot,Pod Zjabci (745 m),,940,,"cepin, dereze"
299,Ski hotel Vogel - Orlove glave,30 min,lahka označena pot,Ski hotel Vogel (1540 m),,142,,
300,Konec ceste na Pokljuki - Velo polje,3 h 15 min,lahka označena pot,Konec ceste na Pokljuki (1340 m),,340,čelada,"čelada, cepin, dereze"
300,Stara Fužina - Velo polje,4 h 45 min,lahka označena pot,Stara Fužina (600 m),,1080,,"cepin, dereze"
300,Planina Blato - Velo polje (čez Grintovico),3 h 45 min,lahka neoznačena steza,Planina Blato (1147 m),,533,,"cepin, dereze"
300,Uskovnica (Razpotje) - Velo polje (čez planino Spodnji Tosc),3 h 45 min,zahtevna označena pot,Uskovnica (Razpotje) (1215 m),,465,čelada,"čelada, cepin, dereze"
300,Uskovnica (Lom) - Velo polje (čez planino Spodnji Tosc),3 h 50 min,zahtevna označena pot,Uskovnica (Lom) (1076 m),,604,čelada,"čelada, cepin, dereze"
300,Srednja vas - Velo polje (Za Ribnico in čez planino Spodnji Tosc),5 h 15 min,zahtevna označena pot,Srednja vas (583 m),,1097,čelada,"čelada, cepin, dereze"
301,Breginj - Stol (Julijske Alpe),3 h 10 min,delno zahtevna označena pot,Breginj (550 m),,1123,,"cepin, dereze"
301,Kobarid - Stol (Julijske Alpe),4 h 15 min,lahka označena pot,Kobarid (234 m),,1439,,"cepin, dereze"
301,Potoki - Stol (Julijske Alpe),4 h,lahka označena pot,Potoki (341 m),,1332,,"cepin, dereze"
301,Breginj - Stol (Julijske Alpe) (čez Muzec),4 h 45 min,delno zahtevna označena pot,Breginj (550 m),,1123,,"cepin, dereze"
302,Planina Blato - Planina Krstenica (lovska pot),1 h 30 min,lahka neoznačena steza,Planina Blato (1147 m),,523,,"cepin, dereze"
302,Stara Fužina - Planina Krstenica,3 h 15 min,lahka označena pot,Stara Fužina (600 m),,1070,,"cepin, dereze"
302,Stara Fužina - Planina Krstenica (čez planino Zgornja Grintovica),4 h,lahka neoznačena steza,Stara Fužina (600 m),,1070,,"cepin, dereze"
303,Spodnja Trenta - Na Glavi,3 h 25 min,lahka neoznačena steza,Spodnja Trenta (574 m),,1092,,"cepin, dereze"
304,Solbica / Stolvizza - Ricovero Igor Crasso,3 h 15 min,lahka označena pot,Solbica / Stolvizza (553 m),,1112,,"cepin, dereze"
305,Rutarski gozd - Jehlc (Špičasta kupa),2 h,lahka neoznačena steza,Rutarski gozd (1030 m),,632,,"cepin, dereze"
305,Grant - Jehlc (Špičasta kupa),2 h 45 min,lahka neoznačena steza,Grant (725 m),,937,,"cepin, dereze"
305,Stržišče - Jehlc (Špičasta kupa),3 h 30 min,lahka neoznačena steza,Stržišče (756 m),,906,čelada,"čelada, cepin, dereze"
306,Pecol - Rifugio di Brazza,25 min,lahka označena pot,Pecol (1510 m),,150,,
307,Planina Blato - Planina Ovčarija,2 h 15 min,lahka označena pot,Planina Blato (1147 m),,513,,
307,Konec ceste na Vogar - Planina Ovčarija,2 h 10 min,lahka označena pot,Konec ceste na Vogar (1350 m),,310,,"cepin, dereze"
307,Koča pri Savici - Planina Ovčarija,3 h 30 min,zahtevna označena pot,Koča pri Savici (653 m),,1007,čelada,"čelada, cepin, dereze"
307,Planina Blato - Planina Ovčarija (čez planino Viševnik),2 h 20 min,lahka označena pot,Planina Blato (1147 m),,513,,"cepin, dereze"
308,Belopeška jezera - Zavetišče pod Ponco,2 h,lahka označena pot,Belopeška jezera (929 m),,728,,"cepin, dereze"
